Issue Type,Dataset ID,Metadata ID,Submitter,Submission Date & Time,Title
DUPLICATE DATASET,81,NULL,V Samy,2020-08-24 00:00:00+00:00,Magnetometrics in the Study of Sub-surface Structures of Antarctica Margin.
DUPLICATE DATASET,7570,MF1021470910,arc,2020-08-24 00:00:00+00:00,Magnetometrics in the Study of Sub-surface Structures of Antarctica Margin.
DUPLICATE DATASET,7576,MF-1784251892,arc,2020-08-24 00:00:00+00:00,Iceberg Studies in Antarctic Waters.
DUPLICATE DATASET,87,NULL,V Samy,2020-08-24 00:00:00+00:00,Iceberg Studies in Antarctic Waters.
DUPLICATE DATASET,83,NULL,V Samy,2020-08-24 00:00:00+00:00,Isotopic and TL Studies of Antarctic Ice Samples.
DUPLICATE DATASET,7572,MF1700187895,arc,2020-08-24 00:00:00+00:00,Isotopic and TL Studies of Antarctic Ice Samples.
DUPLICATE DATASET,7574,MF-1067549718,arc,2020-08-24 00:00:00+00:00,"Experiment on Artificial Augmentation of Ablation on the Shelf Ice, Antarctica."
DUPLICATE DATASET,85,NULL,V Samy,2020-08-24 00:00:00+00:00,"Experiment on Artificial Augmentation of Ablation on the Shelf Ice, Antarctica."
DUPLICATE DATASET,80,NULL,V Samy,2020-08-24 00:00:00+00:00,"Geomagnetic Field Variations Near Dakshin Gangotri, Antarctica."
DUPLICATE DATASET,7569,MF2017572154,arc,2020-08-24 00:00:00+00:00,"Geomagnetic Field Variations Near Dakshin Gangotri, Antarctica."
DUPLICATE DATASET,76,NULL,V Samy,2020-08-24 00:00:00+00:00,"Mineralogical Variation in the Gneisses from Dakshin Gangotri, Antarctica."
DUPLICATE DATASET,7565,MF313508031,arc,2020-08-24 00:00:00+00:00,"Mineralogical Variation in the Gneisses from Dakshin Gangotri, Antarctica."
DUPLICATE DATASET,7571,MF-1799260534,arc,2020-08-24 00:00:00+00:00,Studies of High Latitude D-Region Using VLF Observations.
DUPLICATE DATASET,82,NULL,V Samy,2020-08-24 00:00:00+00:00,Studies of High Latitude D-Region Using VLF Observations.
DUPLICATE DATASET,79,NULL,V Samy,2020-08-24 00:00:00+00:00,"Geology of the Dakshin Gangotri Landmass, Schirmacher Hill,Antarctica."
DUPLICATE DATASET,7568,MF-49727480,arc,2020-08-24 00:00:00+00:00,"Geology of the Dakshin Gangotri Landmass, Schirmacher Hill,Antarctica."
DUPLICATE DATASET,7567,MF935637463,arc,2020-08-24 00:00:00+00:00,"On the Nature of the Basic Rock Erratics from the Dakshin Gangotri Landmass, Antarctica."
DUPLICATE DATASET,78,NULL,V Samy,2020-08-24 00:00:00+00:00,"On the Nature of the Basic Rock Erratics from the Dakshin Gangotri Landmass, Antarctica."
DUPLICATE DATASET,7566,MF788998260,arc,2020-08-24 00:00:00+00:00,On  the  Amphibolities  from  the  Indian Research Stationat  Antarctica.
DUPLICATE DATASET,77,NULL,V Samy,2020-08-24 00:00:00+00:00,On  the  Amphibolities  from  the  Indian Research Stationat  Antarctica.
DUPLICATE DATASET,7556,MF-2105230920,arc,2020-08-21 00:00:00+00:00,"A Geomorphologic, Seismic and Magnetic Study of the Astrid Ridge, Dronning Maud Land, Antarctica"
DUPLICATE DATASET,67,NULL,V Samy,2020-08-21 00:00:00+00:00,"A Geomorphologic, Seismic and Magnetic Study of the Astrid Ridge, Dronning Maud Land, Antarctica"
DUPLICATE DATASET,68,NULL,V Samy,2020-08-21 00:00:00+00:00,Indira Mount - An Underwater Mountain in the Antarctic Ocean.
DUPLICATE DATASET,7557,MF727169882,arc,2020-08-21 00:00:00+00:00,Indira Mount - An Underwater Mountain in the Antarctic Ocean.
DUPLICATE DATASET,7559,MF57601962,arc,2020-08-21 00:00:00+00:00,"Bathymetry and Geomorphology of the Approaches to Dakshin Gangotri, Princess Astrid Coast,Queen Maud Land, Antarctica."
DUPLICATE DATASET,70,NULL,V Samy,2020-08-21 00:00:00+00:00,"Bathymetry and Geomorphology of the Approaches to Dakshin Gangotri, Princess Astrid Coast,Queen Maud Land, Antarctica."
DUPLICATE DATASET,7563,MF664795510,arc,2020-08-21 00:00:00+00:00,Phytoplankton Organisms Collected During the First Indian Antarctic Expedition.
DUPLICATE DATASET,74,NULL,V Samy,2020-08-21 00:00:00+00:00,Phytoplankton Organisms Collected During the First Indian Antarctic Expedition.
DUPLICATE DATASET,7561,MF-55877995,arc,2020-08-21 00:00:00+00:00,Benthic Fauna of the Antarctic Ocean - Quantitative Aspects
DUPLICATE DATASET,72,NULL,V Samy,2020-08-21 00:00:00+00:00,Benthic Fauna of the Antarctic Ocean - Quantitative Aspects
DUPLICATE DATASET,7562,MF1639310678,arc,2020-08-21 00:00:00+00:00,Zooplankton of the Antarctica waters
DUPLICATE DATASET,73,NULL,V Samy,2020-08-21 00:00:00+00:00,Zooplankton of the Antarctica waters
DUPLICATE DATASET,69,NULL,V Samy,2020-08-21 00:00:00+00:00,"Petrochemical Studies of the Rock Sample From Dakshin Gangotri, Antarctica."
DUPLICATE DATASET,7558,MF-149663722,arc,2020-08-21 00:00:00+00:00,"Petrochemical Studies of the Rock Sample From Dakshin Gangotri, Antarctica."
DUPLICATE DATASET,71,NULL,V Samy,2020-08-21 00:00:00+00:00,Biochemical Components of the Benthic Regions in Antarctic Waters
DUPLICATE DATASET,7560,MF755441138,arc,2020-08-21 00:00:00+00:00,Biochemical Components of the Benthic Regions in Antarctic Waters
DUPLICATE DATASET,65,NULL,V Samy,2020-08-19 00:00:00+00:00,"Chemical Studies on the Ice Shelf, in a Freshwater Lake and in a Polynya at Princess Astrid Coast, Dronning Maud Land, Antarctica."
DUPLICATE DATASET,7554,MF-177855438,arc,2020-08-19 00:00:00+00:00,"Chemical Studies on the Ice Shelf, in a Freshwater Lake and in a Polynya at Princess Astrid Coast, Dronning Maud Land, Antarctica."
DUPLICATE DATASET,7555,MF-752962958,arc,2020-08-19 00:00:00+00:00,Sea Birds and Marine Mammals of the First Indian Antarctic Expedition (1981-82)
DUPLICATE DATASET,66,NULL,V Samy,2020-08-19 00:00:00+00:00,Sea Birds and Marine Mammals of the First Indian Antarctic Expedition (1981-82)
DUPLICATE DATASET,64,NULL,V Samy,2020-08-18 00:00:00+00:00,"On the Distribution of Calcium, Magnesium, Sulphate and Boron in the South-Western Indian Ocean Region of the Southern Ocean"
DUPLICATE DATASET,7553,MF-1957996516,arc,2020-08-18 00:00:00+00:00,"On the Distribution of Calcium, Magnesium, Sulphate and Boron in the South-Western Indian Ocean Region of the Southern Ocean"
DUPLICATE DATASET,61,NULL,V Samy,2020-08-18 00:00:00+00:00,Radio wave Transmission Characteristics in Antarctica
DUPLICATE DATASET,7550,MF-185703184,arc,2020-08-18 00:00:00+00:00,Radio wave Transmission Characteristics in Antarctica
DUPLICATE DATASET,63,NULL,V Samy,2020-08-18 00:00:00+00:00,Distribution of a Few Trace Metals in a Section in the South-Western Indian Ocean.
DUPLICATE DATASET,7552,MF1948581795,arc,2020-08-18 00:00:00+00:00,Distribution of a Few Trace Metals in a Section in the South-Western Indian Ocean.
DUPLICATE DATASET,7551,MF-1374843428,arc,2020-08-18 00:00:00+00:00,Measurement of Aerosol Particles along a Section from 8 N Latitude to Antarctica in the South western Region of the Indian Ocean
DUPLICATE DATASET,62,NULL,V Samy,2020-08-18 00:00:00+00:00,Measurement of Aerosol Particles along a Section from 8 N Latitude to Antarctica in the South western Region of the Indian Ocean
DUPLICATE DATASET,60,NULL,V Samy,2020-08-17 00:00:00+00:00,Some Physical Characteristics of the Antarctic and Western Indian Oceans
DUPLICATE DATASET,7549,MF1977657583,arc,2020-08-17 00:00:00+00:00,Some Physical Characteristics of the Antarctic and Western Indian Oceans
DUPLICATE DATASET,7546,MF-1783311035,arc,2020-08-17 00:00:00+00:00,The Antarctic Winter as Recorded at Dakshin Gangotri
DUPLICATE DATASET,57,NULL,V Samy,2020-08-17 00:00:00+00:00,The Antarctic Winter as Recorded at Dakshin Gangotri
DUPLICATE DATASET,59,NULL,V Samy,2020-08-17 00:00:00+00:00,Hydro meteorological Characteristics of Snow and Ice over Antarctica
DUPLICATE DATASET,7548,MF-2022704050,arc,2020-08-17 00:00:00+00:00,Hydro meteorological Characteristics of Snow and Ice over Antarctica
DUPLICATE DATASET,58,NULL,V Samy,2020-08-17 00:00:00+00:00,An Automatic Recording Weather Station at Dakshin Gangotri
DUPLICATE DATASET,7547,MF412946590,arc,2020-08-17 00:00:00+00:00,An Automatic Recording Weather Station at Dakshin Gangotri
DUPLICATE DATASET,56,NULL,V Samy,2020-08-17 00:00:00+00:00,Position Fixing in Antarctica
DUPLICATE DATASET,7545,MF945065548,arc,2020-08-17 00:00:00+00:00,Position Fixing in Antarctica
DUPLICATE DATASET,55,NULL,V Samy,2020-08-13 00:00:00+00:00,Aerosol Characteristics over parts of East Antarctica
DUPLICATE DATASET,7544,MF338242295,arc,2020-08-13 00:00:00+00:00,Aerosol Characteristics over parts of East Antarctica
DUPLICATE DATASET,54,NULL,V Samy,2020-04-16 00:00:00+00:00,"Glaciological Annual Observations from Ice Sheet and Ice Shelf of central Dronning Maud Land, East Antarctica."
DUPLICATE DATASET,7543,MF-1657383624,Satya Shukla,2020-04-16 00:00:00+00:00,"Glaciological Annual Observations from Ice Sheet and Ice Shelf of central Dronning Maud Land, East Antarctica."
DUPLICATE DATASET,53,NULL,V Samy,2020-02-19 00:00:00+00:00,Daily GPS data
DUPLICATE DATASET,7542,MF-1032489812,arc,2020-02-19 00:00:00+00:00,Daily GPS data
DUPLICATE DATASET,34,NULL,V Samy,2014-03-11 00:00:00+00:00,Daily GPS data
DUPLICATE DATASET,7523,MF1798105644,Vineet Gahalaut,2014-03-11 00:00:00+00:00,Daily GPS data
DUPLICATE DATASET,49,NULL,V Samy,2020-01-24 00:00:00+00:00,"Ice Core Drilling in coastal region of the Ice Shelf near Dakshin Gangotri station, East Antarctica"
DUPLICATE DATASET,7538,MF92770072,arc,2020-01-24 00:00:00+00:00,"Ice Core Drilling in coastal region of the Ice Shelf near Dakshin Gangotri station, East Antarctica"
DUPLICATE DATASET,7541,MF1388633911,arc,2020-01-24 00:00:00+00:00,Studies on surface and subsurface snow samples from the coastal and inland regions of East Antarctica
DUPLICATE DATASET,52,NULL,V Samy,2020-01-24 00:00:00+00:00,Studies on surface and subsurface snow samples from the coastal and inland regions of East Antarctica
DUPLICATE DATASET,50,NULL,V Samy,2020-01-24 00:00:00+00:00,"Ice Core Drilling along a Transect in Dronning Maud Land, East Antarctica"
DUPLICATE DATASET,7539,MF-1469918542,arc,2020-01-24 00:00:00+00:00,"Ice Core Drilling along a Transect in Dronning Maud Land, East Antarctica"
DUPLICATE DATASET,51,NULL,V Samy,2020-01-24 00:00:00+00:00,"Cryosphere Processes and Climate Change (CryoPACC): An integrated study on glaciology, biogeochemical processes and ice core records"
DUPLICATE DATASET,7540,MF407653146,arc,2020-01-24 00:00:00+00:00,"Cryosphere Processes and Climate Change (CryoPACC): An integrated study on glaciology, biogeochemical processes and ice core records"
DUPLICATE DATASET,48,NULL,V Samy,2019-11-11 00:00:00+00:00,"IND-25 /B5- ICE CORE DATA FROM CENTRAL DRONNING MAUD LAND, EAST ANTARCTICA"
DUPLICATE DATASET,7537,MF-330539663,arc,2019-11-11 00:00:00+00:00,"IND-25 /B5- ICE CORE DATA FROM CENTRAL DRONNING MAUD LAND, EAST ANTARCTICA"
DUPLICATE DATASET,47,NULL,V Samy,2019-09-26 00:00:00+00:00,test example
DUPLICATE DATASET,7536,MF-975478969,arc,2019-09-26 00:00:00+00:00,test example
DUPLICATE DATASET,46,NULL,V Samy,2019-09-19 00:00:00+00:00,NCPOR ICTD Testing
DUPLICATE DATASET,7535,MF2038457257,arc,2019-09-19 00:00:00+00:00,NCPOR ICTD Testing
DUPLICATE DATASET,45,NULL,V Samy,2019-08-05 00:00:00+00:00,ICTD Sample
DUPLICATE DATASET,7534,MF-1982445491,suresh immaneni,2019-08-05 00:00:00+00:00,ICTD Sample
DUPLICATE DATASET,7533,MF883368572,suresh immaneni,2019-07-04 00:00:00+00:00,sdfsadf
DUPLICATE DATASET,44,NULL,V Samy,2019-07-04 00:00:00+00:00,sdfsadf
DUPLICATE DATASET,7531,MF2007637695,Vivek Malik,2018-02-26 00:00:00+00:00,"GPS data log for Maitri Station, Work Area and Total Station Grid coordinates"
DUPLICATE DATASET,42,NULL,V Samy,2018-02-26 00:00:00+00:00,"GPS data log for Maitri Station, Work Area and Total Station Grid coordinates"
DUPLICATE DATASET,41,NULL,V Samy,2018-02-26 00:00:00+00:00,Glaciological observations
DUPLICATE DATASET,7530,MF790674404,arc,2018-02-26 00:00:00+00:00,Glaciological observations
DUPLICATE DATASET,43,NULL,V Samy,2018-02-26 00:00:00+00:00,Physical and Meteorological Data
DUPLICATE DATASET,7532,MF1051429198,Vivek Malik,2018-02-26 00:00:00+00:00,Physical and Meteorological Data
DUPLICATE DATASET,40,NULL,V Samy,2018-02-18 00:00:00+00:00,Atmospheric Radar Data
DUPLICATE DATASET,7529,MF-117531244,Vivek Malik,2018-02-18 00:00:00+00:00,Atmospheric Radar Data
DUPLICATE DATASET,7528,MF1387103144,THAMBAN MELOTH,2016-10-13 00:00:00+00:00,"ICE CORE (IND-25/B5) DATA, CENTRAL DRONNING MAUD LAND, EAST ANTARCTICA"
DUPLICATE DATASET,39,NULL,V Samy,2016-10-13 00:00:00+00:00,"ICE CORE (IND-25/B5) DATA, CENTRAL DRONNING MAUD LAND, EAST ANTARCTICA"
DUPLICATE DATASET,7526,MF296162716,THAMBAN MELOTH,2014-09-24 00:00:00+00:00,SNOW CORE DATA FROM EAST ANTARCTICA
DUPLICATE DATASET,37,NULL,V Samy,2014-09-24 00:00:00+00:00,SNOW CORE DATA FROM EAST ANTARCTICA
DUPLICATE DATASET,38,NULL,V Samy,2014-09-24 00:00:00+00:00,SURFACE SNOW SAMPLES FROM EAST ANTARCTICA
DUPLICATE DATASET,7527,MF-392879724,THAMBAN MELOTH,2014-09-24 00:00:00+00:00,SURFACE SNOW SAMPLES FROM EAST ANTARCTICA
DUPLICATE DATASET,36,NULL,V Samy,2014-09-16 00:00:00+00:00,"ICE CORE (IND-22/B4) DATA,CENTRAL DRONNING MAUD LAND, EAST ANTARCTICA"
DUPLICATE DATASET,7525,MF89028006,THAMBAN MELOTH,2014-09-16 00:00:00+00:00,"ICE CORE (IND-22/B4) DATA,CENTRAL DRONNING MAUD LAND, EAST ANTARCTICA"
DUPLICATE DATASET,35,NULL,V Samy,2014-03-12 00:00:00+00:00,Seismic waveforms
DUPLICATE DATASET,7524,MF1399411343,Vineet Gahalaut,2014-03-12 00:00:00+00:00,Seismic waveforms
DUPLICATE DATASET,7522,MF-1824266289,U N Mishra,2014-02-22 00:00:00+00:00,Establishment of Horizontal and vertical control network
DUPLICATE DATASET,33,NULL,V Samy,2014-02-22 00:00:00+00:00,Establishment of Horizontal and vertical control network
DUPLICATE DATASET,32,NULL,V Samy,2014-02-22 00:00:00+00:00,Continuous GPS observation for neo-tectonic activities
DUPLICATE DATASET,7521,MF1056763589,U N Mishra,2014-02-22 00:00:00+00:00,Continuous GPS observation for neo-tectonic activities
DUPLICATE DATASET,7520,MF-1442346395,Bhaskar Parli,2014-02-10 00:00:00+00:00,Chlorophyll a SOE 2010
DUPLICATE DATASET,31,NULL,V Samy,2014-02-10 00:00:00+00:00,Chlorophyll a SOE 2010
DUPLICATE DATASET,7518,MF-1370269899,Shiv Singh,2014-02-07 00:00:00+00:00,Antarctic Biodiversity: Past and Present
DUPLICATE DATASET,29,NULL,V Samy,2014-02-07 00:00:00+00:00,Antarctic Biodiversity: Past and Present
DUPLICATE DATASET,7519,MF1815599029,Shiv Singh,2014-02-07 00:00:00+00:00,Arctic Biodiversity: Past and Present
DUPLICATE DATASET,30,NULL,V Samy,2014-02-07 00:00:00+00:00,Arctic Biodiversity: Past and Present
DUPLICATE DATASET,27,NULL,V Samy,2014-02-06 00:00:00+00:00,XCTD observations in the southwestern sector of the Southern Ocean
DUPLICATE DATASET,7516,MF1538274814,Alvarinho Luis,2014-02-06 00:00:00+00:00,XCTD observations in the southwestern sector of the Southern Ocean
DUPLICATE DATASET,28,NULL,V Samy,2014-02-06 00:00:00+00:00,XCTD observations in the coastal Antarctica
DUPLICATE DATASET,7517,MF-100501207,Alvarinho Luis,2014-02-06 00:00:00+00:00,XCTD observations in the coastal Antarctica
DUPLICATE DATASET,26,NULL,V Samy,2014-02-03 00:00:00+00:00,XCTD observations along the Expedition ship track
DUPLICATE DATASET,7515,MF-713726649,Alvarinho LUIS,2014-02-03 00:00:00+00:00,XCTD observations along the Expedition ship track
DUPLICATE DATASET,7514,MF-938752621,Neeraj Gurjar,2014-01-31 00:00:00+00:00,Large Scale mapping of Stinear Peninsula
DUPLICATE DATASET,25,NULL,V Samy,2014-01-31 00:00:00+00:00,Large Scale mapping of Stinear Peninsula
DUPLICATE DATASET,24,NULL,V Samy,2014-01-30 00:00:00+00:00,"Ionospheric bottom side parameters over Maitri, Antarctica"
DUPLICATE DATASET,7513,MF-1387059010,Rupesh Das,2014-01-30 00:00:00+00:00,"Ionospheric bottom side parameters over Maitri, Antarctica"
DUPLICATE DATASET,7511,MF1896195888,Manish Tiwari,2014-01-16 00:00:00+00:00,Oxygen isotope values of water from selected depths of Kongsfjorden
DUPLICATE DATASET,22,NULL,V Samy,2014-01-16 00:00:00+00:00,Oxygen isotope values of water from selected depths of Kongsfjorden
DUPLICATE DATASET,7512,MF-1057622268,Roseline Thakur,2014-01-16 00:00:00+00:00,"Trace elemetal concentrations in the snow cores of Svalbard, Arctic"
DUPLICATE DATASET,23,NULL,V Samy,2014-01-16 00:00:00+00:00,"Trace elemetal concentrations in the snow cores of Svalbard, Arctic"
DUPLICATE DATASET,21,NULL,V Samy,2014-01-09 00:00:00+00:00,Culturable diversity of heterotrophic bacteria in Kongsfjord
DUPLICATE DATASET,7510,MF590091307,Mohamed Hatha Abdulla,2014-01-09 00:00:00+00:00,Culturable diversity of heterotrophic bacteria in Kongsfjord
DUPLICATE DATASET,20,NULL,V Samy,2014-01-09 00:00:00+00:00,Establishment of cryophilic cyanobacteria and eukaryotic microalgal collection and exploration for possible biotechnological potentials
DUPLICATE DATASET,7509,MF-2082494025,Dharmar Prabaharan,2014-01-09 00:00:00+00:00,Establishment of cryophilic cyanobacteria and eukaryotic microalgal collection and exploration for possible biotechnological potentials
DUPLICATE DATASET,19,NULL,V Samy,2014-01-07 00:00:00+00:00,"Mercury Geochemistry in the sediments of Kongsfjorden, Ny Alesund, Arctic"
DUPLICATE DATASET,7508,MF1830609505,Mahesh Mohan,2014-01-07 00:00:00+00:00,"Mercury Geochemistry in the sediments of Kongsfjorden, Ny Alesund, Arctic"
DUPLICATE DATASET,17,NULL,V Samy,2013-12-05 00:00:00+00:00,Cosmic ray dose arourn Bharati during 32nd Expedition
DUPLICATE DATASET,7506,MF-1578624593,akbakshi,2013-12-05 00:00:00+00:00,Cosmic ray dose arourn Bharati during 32nd Expedition
DUPLICATE DATASET,16,NULL,V Samy,2013-12-05 00:00:00+00:00,Birds and mammals observed during 28th InSEA
DUPLICATE DATASET,7505,MF-594137114,ksivakumar,2013-12-05 00:00:00+00:00,Birds and mammals observed during 28th InSEA
DUPLICATE DATASET,7502,MF-1170029081,Anish Kumar Warrier,2013-11-18 00:00:00+00:00,Paleoenvironmental studies from lake sediments of Larsemann Hills
DUPLICATE DATASET,13,NULL,V Samy,2013-11-18 00:00:00+00:00,Paleoenvironmental studies from lake sediments of Larsemann Hills
DUPLICATE DATASET,7503,MF-1805469594,Suhas Shetye,2013-11-18 00:00:00+00:00,Antarctic lake biogeochemistry
DUPLICATE DATASET,14,NULL,V Samy,2013-11-18 00:00:00+00:00,Antarctic lake biogeochemistry
DUPLICATE DATASET,7504,MF1214152549,Suhas Shetye,2013-11-18 00:00:00+00:00,SOUTHERN OCEAN NUTRIENTS
DUPLICATE DATASET,15,NULL,V Samy,2013-11-18 00:00:00+00:00,SOUTHERN OCEAN NUTRIENTS
DUPLICATE DATASET,12,NULL,V Samy,2013-11-07 00:00:00+00:00,Larsemann Lake Biogeochemistry
DUPLICATE DATASET,7501,MF527552730,Suhas Shetye,2013-11-07 00:00:00+00:00,Larsemann Lake Biogeochemistry
DUPLICATE DATASET,11,NULL,V Samy,2013-10-11 00:00:00+00:00,Role of Antarctic krills in the biogeochemical cycle in the Indian Ocean sector of Southern Ocean
DUPLICATE DATASET,7500,MF946521606,G Nayak,2013-10-11 00:00:00+00:00,Role of Antarctic krills in the biogeochemical cycle in the Indian Ocean sector of Southern Ocean
